SUBCLASSE|DENOMINACAO|DESCRICAO|ITEM|SUBITEM|ALIQUOTA|IDCNAE 
6493000|ADMINISTRACAO DE CONSORCIOS PARA AQUISICAO DE BENS E DIREITOS|SERVIÇOS DE ADMINISTRAÇÃO DE CONSÓRCIO|15|1|5|7378
6421200|BANCOS COMERCIAIS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7377
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7376
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7375
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7374
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7373
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7372
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7371
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7370
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7369
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7368
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7367
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7366
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7365
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7364
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7363
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7362
6438701|BANCOS DE CAMBIO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7361
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7360
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7359
6470101|FUNDOS DE INVESTIMENTO, EXCETO PREVIDENCIARIOS E IMOBILIARIOS|SERVIÇOS DE ADMINISTRAÇÃO DE FUNDOS|15|1|5|7358
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE ADMINISTRAÇÃO DE CARTEIRA DE CLIENTES|15|1|5|7251
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE ADMINISTRAÇÃO DE CARTEIRA DE CLIENTES|15|1|5|7249
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7261
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7262
6438701|BANCOS DE CAMBIO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7263
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7264
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7266
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7268
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7293
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7292
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7291
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7290
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7289
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7288
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7287
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7286
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7285
6421200|BANCOS COMERCIAIS|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7297
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7296
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7295
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7294
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7284
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7283
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7282
6438701|BANCOS DE CAMBIO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7281
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7280
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE MANUTENÇÃO DE CONTAS ATIVAS E INATIVAS|15|2|5|7279
6421200|BANCOS COMERCIAIS|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7278
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7277
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7276
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7275
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7274
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7273
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7272
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7271
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7270
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7269
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7267
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE ABERTURA DE CONTAS EM GERAL|15|2|5|7265
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7480
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7481
6438701|BANCOS DE CAMBIO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7482
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7483
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7485
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7487
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7496
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7495
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7494
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7493
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7492
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7491
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7490
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7489
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7488
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7505
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7504
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7503
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7502
6438701|BANCOS DE CAMBIO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7501
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7500
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7499
6421200|BANCOS COMERCIAIS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7498
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7497
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7522
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7521
6438701|BANCOS DE CAMBIO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7520
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7519
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7518
6421200|BANCOS COMERCIAIS|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7517
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7516
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7515
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7514
6421200|BANCOS COMERCIAIS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7535
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7534
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7533
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7532
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7531
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7530
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7529
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7528
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7527
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7526
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7525
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7524
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS ELETRÔNCIOS|15|3|5|7523
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7513
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7512
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7511
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7510
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7509
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7508
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7507
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE MANUTENÇÃO E LOCAÇÃO DE COFRES|15|3|5|7506
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7486
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE MANUTENÇÃO DE TERMINAIS DE ATENDIMENTOS E DE BENS E EQUIPAMENTOS EM GERAL|15|3|5|7484
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7303
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7304
6438701|BANCOS DE CAMBIO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7305
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7306
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7308
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7310
6421200|BANCOS COMERCIAIS|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7320
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7319
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7318
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7317
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7316
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7315
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7314
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7313
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7312
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7311
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7309
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE FORNECIMENTO OU EMISSÃO DE ATESTADOS|15|4|5|7307
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7322
6438701|BANCOS DE CAMBIO|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7323
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7324
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7325
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7328
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7330
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE CADASTRO|15|5|5|7655
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE CADASTRO|15|5|5|7654
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE CADASTRO|15|5|5|7653
6438701|BANCOS DE CAMBIO|SERVIÇOS DE CADASTRO|15|5|5|7652
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE CADASTRO|15|5|5|7651
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE CADASTRO|15|5|5|7650
6421200|BANCOS COMERCIAIS|SERVIÇOS DE INCLUSÃO OU EXCLUSÃO NO CADASTRO DE EMITENTES DE CHEQUES SEM FUNDOS - CCFOU OUTROS BANCOS CADASTRAIS|15|5|5|7649
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE INCLUSÃO OU EXCLUSÃO NO CADASTRO DE EMITENTES DE CHEQUES SEM FUNDOS - CCFOU OUTROS BANCOS CADASTRAIS|15|5|5|7648
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE INCLUSÃO OU EXCLUSÃO NO CADASTRO DE EMITENTES DE CHEQUES SEM FUNDOS - CCFOU OUTROS BANCOS CADASTRAIS|15|5|5|7647
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7672
6438701|BANCOS DE CAMBIO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7671
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7670
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7669
6421200|BANCOS COMERCIAIS|SERVIÇOS DE CADASTRO|15|5|5|7668
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE CADASTRO|15|5|5|7667
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE CADASTRO|15|5|5|7666
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE CADASTRO|15|5|5|7665
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE CADASTRO|15|5|5|7664
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7327
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE RENOVAÇÃO DE CADASTRO|15|5|5|7321
6421200|BANCOS COMERCIAIS|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7686
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7685
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7684
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7683
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7682
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7681
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7680
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7679
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7678
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7677
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7676
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7675
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7674
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE ELABORAÇÃO DE FICHA CADASTRAL|15|5|5|7673
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE CADASTRO|15|5|5|7663
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE CADASTRO|15|5|5|7662
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE CADASTRO|15|5|5|7661
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE CADASTRO|15|5|5|7660
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE CADASTRO|15|5|5|7659
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE CADASTRO|15|5|5|7658
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE CADASTRO|15|5|5|7657
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE CADASTRO|15|5|5|7656
